"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Ex_L6b","Ex_L6b","FLRT2","ADGRL3",0.0157467477439125,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L6b","FLRT2","ADGRL3",0.0121292647144688,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_VIP","FLRT2","ADGRL3",0.0307277345469562,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_VIP","FLRT2","ADGRL3",0.0260287419465829,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_VIP","FLRT2","ADGRL3",0.0148071605516679,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_VIP","FLRT2","ADGRL3",0.0114030271283743,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_SST","FLRT2","ADGRL3",0.090248610888436,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_SST","FLRT2","ADGRL3",0.0771721781863638,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_SST","FLRT2","ADGRL3",0.0449183783785234,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_SST","FLRT2","ADGRL3",0.0348365230662318,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_PVALB","FLRT2","ADGRL3",0.0933209808301296,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_PVALB","FLRT2","ADGRL3",0.0798384489845709,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_PVALB","FLRT2","ADGRL3",0.0465264749397604,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_PVALB","FLRT2","ADGRL3",0.0360973265585629,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_LAMP5","FLRT2","ADGRL3",0.08016668709936,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_LAMP5","FLRT2","ADGRL3",0.0684411618832138,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5","FLRT2","ADGRL3",0.039679552119377,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_LAMP5","FLRT2","ADGRL3",0.0307357024801456,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_LAMP5_PAX6","FLRT2","ADGRL3",0.0251727400680541,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_LAMP5_PAX6","FLRT2","ADGRL3",0.0213045649078174,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5_PAX6","FLRT2","ADGRL3",0.0120943925131866,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_LAMP5_PAX6","FLRT2","ADGRL3",0.00930802616933817,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Astrocytes","FLRT2","ADGRL3",0.0885810151276802,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Astrocytes","FLRT2","ADGRL3",0.0757260938015533,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Astrocytes","FLRT2","ADGRL3",0.0440478309883231,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Astrocytes","FLRT2","ADGRL3",0.0341543812036285,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Astrocytes_Reactive","FLRT2","ADGRL3",0.0339040576535044,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Astrocytes_Reactive","FLRT2","ADGRL3",0.0287337300420864,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Astrocytes_Reactive","FLRT2","ADGRL3",0.0163655621475046,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Astrocytes_Reactive","FLRT2","ADGRL3",0.0126077405514917,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","OPCs","FLRT2","ADGRL3",0.140612630449668,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","OPCs","FLRT2","ADGRL3",0.121211055073999,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","OPCs","FLRT2","ADGRL3",0.0719871743760281,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","OPCs","FLRT2","ADGRL3",0.0561871955820889,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Oligodendrocytes","FLRT2","ADGRL3",0.0264905281399002,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Oligodendrocytes","FLRT2","ADGRL3",0.0224245129417017,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Oligodendrocytes","FLRT2","ADGRL3",0.0127364768116988,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Oligodendrocytes","FLRT2","ADGRL3",0.00980365186627592,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Cajal_Retzius","FLRT2","ADGRL3",0.0365255903236966,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Cajal_Retzius","FLRT2","ADGRL3",0.0309682971676835,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Cajal_Retzius","FLRT2","ADGRL3",0.0176557651279219,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Cajal_Retzius","FLRT2","ADGRL3",0.0136057880046329,0,"FLRT2_ADGRL3","FLRT2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L2_3","TENM1","ADGRL3",0.179381370136717,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L2_3","TENM1","ADGRL3",0.182230292798102,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L2_3","TENM1","ADGRL3",0.165359432614888,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Ex_L2_3","TENM1","ADGRL3",0.192226610725477,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L5_6","TENM1","ADGRL3",0.10719957080041,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L5_6","TENM1","ADGRL3",0.109054453761228,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L5_6","TENM1","ADGRL3",0.0981451453956244,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Ex_L5_6","TENM1","ADGRL3",0.115604133371019,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L6b","TENM1","ADGRL3",0.0469214036355189,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L6b","TENM1","ADGRL3",0.0477891173068641,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L6b","TENM1","ADGRL3",0.0427146837551564,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Ex_L6b","TENM1","ADGRL3",0.0508693600827812,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_VIP","TENM1","ADGRL3",0.0442052106386242,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_VIP","TENM1","ADGRL3",0.0450250669426397,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_VIP","TENM1","ADGRL3",0.0402317304377552,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_VIP","TENM1","ADGRL3",0.0479361218731803,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_SST","TENM1","ADGRL3",0.126427309745794,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_SST","TENM1","ADGRL3",0.128566981786858,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_SST","TENM1","ADGRL3",0.115959781997308,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_SST","TENM1","ADGRL3",0.136109529690362,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_PVALB","TENM1","ADGRL3",0.130554577434423,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_PVALB","TENM1","ADGRL3",0.132753484986133,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_PVALB","TENM1","ADGRL3",0.119792192504324,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_PVALB","TENM1","ADGRL3",0.14050204009622,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5","TENM1","ADGRL3",0.112804905026304,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_LAMP5","TENM1","ADGRL3",0.11474431227283,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_LAMP5","TENM1","ADGRL3",0.103331830839877,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_LAMP5","TENM1","ADGRL3",0.121589081930201,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5_PAX6","TENM1","ADGRL3",0.0363050032407949,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_LAMP5_PAX6","TENM1","ADGRL3",0.0369840071637199,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_LAMP5_PAX6","TENM1","ADGRL3",0.0330171193944426,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_LAMP5_PAX6","TENM1","ADGRL3",0.0393966221392076,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Astrocytes","TENM1","ADGRL3",0.124182462885196,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Astrocytes","TENM1","ADGRL3",0.126289635243578,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Astrocytes","TENM1","ADGRL3",0.113876568423571,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Astrocytes","TENM1","ADGRL3",0.133719080771194,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Astrocytes_Reactive","TENM1","ADGRL3",0.0487046944277167,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Astrocytes_Reactive","TENM1","ADGRL3",0.0496036699724351,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Astrocytes_Reactive","TENM1","ADGRL3",0.044345533340384,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Astrocytes_Reactive","TENM1","ADGRL3",0.052794385004914,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","OPCs","TENM1","ADGRL3",0.192704532583844,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","OPCs","TENM1","ADGRL3",0.195714587545842,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","OPCs","TENM1","ADGRL3",0.177866877314578,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","OPCs","TENM1","ADGRL3",0.206264022724387,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Oligodendrocytes","TENM1","ADGRL3",0.0381827367089425,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Oligodendrocytes","TENM1","ADGRL3",0.038895442017585,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Oligodendrocytes","TENM1","ADGRL3",0.0347309285974338,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Oligodendrocytes","TENM1","ADGRL3",0.0414273835622808,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Cajal_Retzius","TENM1","ADGRL3",0.0524085612588622,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Cajal_Retzius","TENM1","ADGRL3",0.0533720660029251,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Cajal_Retzius","TENM1","ADGRL3",0.0477345314838745,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Cajal_Retzius","TENM1","ADGRL3",0.0567906955031904,0,"TENM1_ADGRL3","TENM1 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Ex_L2_3","TENM2","ADGRL3",0.270540615037761,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Ex_L2_3","TENM2","ADGRL3",0.24403476669173,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L2_3","TENM2","ADGRL3",0.184826661151401,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","Ex_L2_3","TENM2","ADGRL3",0.166443113592188,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L2_3","TENM2","ADGRL3",0.256332440168262,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L2_3","TENM2","ADGRL3",0.277114752390591,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","Ex_L2_3","TENM2","ADGRL3",0.059304144309774,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L2_3","TENM2","ADGRL3",0.150623858683821,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","Ex_L2_3","TENM2","ADGRL3",0.0714844183251478,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes_Reactive","Ex_L2_3","TENM2","ADGRL3",0.0500095136945244,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Ex_L5_6","TENM2","ADGRL3",0.169242139712455,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Ex_L5_6","TENM2","ADGRL3",0.150611739925946,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L5_6","TENM2","ADGRL3",0.110749428876038,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","Ex_L5_6","TENM2","ADGRL3",0.0988405022175639,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L5_6","TENM2","ADGRL3",0.159192931491454,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L5_6","TENM2","ADGRL3",0.17394168837953,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","Ex_L5_6","TENM2","ADGRL3",0.0334698607764341,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L5_6","TENM2","ADGRL3",0.0887622134195966,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","Ex_L5_6","TENM2","ADGRL3",0.0405729729425355,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes_Reactive","Ex_L5_6","TENM2","ADGRL3",0.0281032279798098,0,"TENM2_ADGRL3","TENM2 - ADGRL3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
