"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"In_LAMP5","In_PVALB","FLRT2","ADGRL2",0.0254502998515641,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_PVALB","FLRT2","ADGRL2",0.0716968270664693,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","In_PVALB","FLRT2","ADGRL2",0.0287057166862369,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","In_PVALB","FLRT2","ADGRL2",0.0347168518059398,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_LAMP5","FLRT2","ADGRL2",0.0247523688372454,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_LAMP5","FLRT2","ADGRL2",0.0094435151231483,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5","FLRT2","ADGRL2",0.00685697153333843,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","In_LAMP5","FLRT2","ADGRL2",0.00596492552680244,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_LAMP5","FLRT2","ADGRL2",0.00902517317576596,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_LAMP5","FLRT2","ADGRL2",0.00774333827682023,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","In_LAMP5","FLRT2","ADGRL2",0.00809232567981089,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_LAMP5","FLRT2","ADGRL2",0.0235596593303482,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","In_LAMP5","FLRT2","ADGRL2",0.00914827941218574,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","In_LAMP5","FLRT2","ADGRL2",0.0111108279828207,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0901890947496243,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0358986527667883,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0262582256505046,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0229004056840856,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0343490033595522,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0295778059592679,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0308802338125134,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0861217162858886,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0348054025499562,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Endothelial","In_LAMP5_PAX6","FLRT2","ADGRL2",0.0420385623472267,0,"FLRT2_ADGRL2","FLRT2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L2_3","TENM1","ADGRL2",0.133158809558474,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L2_3","TENM1","ADGRL2",0.119517504526394,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L2_3","TENM1","ADGRL2",0.11125048049191,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L2_3","TENM1","ADGRL2",0.0183202284621138,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","Ex_L2_3","TENM1","ADGRL2",0.0392725299299734,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Ex_L2_3","TENM1","ADGRL2",0.110286608110632,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L5_6","TENM1","ADGRL2",0.124897821819448,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L5_6","TENM1","ADGRL2",0.111993466415387,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L5_6","TENM1","ADGRL2",0.104185297902648,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L5_6","TENM1","ADGRL2",0.0170435884440187,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","Ex_L5_6","TENM1","ADGRL2",0.0365902554169424,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Ex_L5_6","TENM1","ADGRL2",0.10327552504773,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L6b","TENM1","ADGRL2",0.145146395248245,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L6b","TENM1","ADGRL2",0.13046186088209,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L6b","TENM1","ADGRL2",0.12154231549361,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L6b","TENM1","ADGRL2",0.0202105414626532,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","Ex_L6b","TENM1","ADGRL2",0.0432295359653385,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","Ex_L6b","TENM1","ADGRL2",0.120501364727995,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_VIP","TENM1","ADGRL2",0.0213933039951396,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_VIP","TENM1","ADGRL2",0.0189513713122527,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_VIP","TENM1","ADGRL2",0.0175022307312184,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_VIP","TENM1","ADGRL2",0.00264879577477937,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","In_VIP","TENM1","ADGRL2",0.00578374113922722,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_VIP","TENM1","ADGRL2",0.0173347493566063,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_SST","TENM1","ADGRL2",0.137096253862026,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_SST","TENM1","ADGRL2",0.123108867989859,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_SST","TENM1","ADGRL2",0.114625769290448,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_SST","TENM1","ADGRL2",0.0189361286452246,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","In_SST","TENM1","ADGRL2",0.0405637111047279,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_SST","TENM1","ADGRL2",0.113636392557272,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_PVALB","TENM1","ADGRL2",0.105323121501318,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_PVALB","TENM1","ADGRL2",0.0942234510616072,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_PVALB","TENM1","ADGRL2",0.0875320830676308,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_PVALB","TENM1","ADGRL2",0.0141000621377937,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","In_PVALB","TENM1","ADGRL2",0.0303752260102469,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_PVALB","TENM1","ADGRL2",0.0867536474062503,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5","TENM1","ADGRL2",0.0354719892200106,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_LAMP5","TENM1","ADGRL2",0.031474734830549,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_LAMP5","TENM1","ADGRL2",0.0290963807866971,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_LAMP5","TENM1","ADGRL2",0.00444800559869278,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","In_LAMP5","TENM1","ADGRL2",0.00969168812348327,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_LAMP5","TENM1","ADGRL2",0.0288212078776977,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_LAMP5_PAX6","TENM1","ADGRL2",0.125598036348889,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_LAMP5_PAX6","TENM1","ADGRL2",0.112630646571794,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_LAMP5_PAX6","TENM1","ADGRL2",0.104783295920536,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_LAMP5_PAX6","TENM1","ADGRL2",0.017150990593295,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"OPCs","In_LAMP5_PAX6","TENM1","ADGRL2",0.0368162196651854,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Cajal_Retzius","In_LAMP5_PAX6","TENM1","ADGRL2",0.103868906664337,0,"TENM1_ADGRL2","TENM1 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Ex_L2_3","TENM2","ADGRL2",0.18145941259691,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Ex_L2_3","TENM2","ADGRL2",0.163986155444435,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L2_3","TENM2","ADGRL2",0.157819817149872,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","Ex_L2_3","TENM2","ADGRL2",0.128202070138319,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L2_3","TENM2","ADGRL2",0.192743668097479,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L2_3","TENM2","ADGRL2",0.186458346280269,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","Ex_L2_3","TENM2","ADGRL2",0.111612493002817,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L2_3","TENM2","ADGRL2",0.11743675742075,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","Ex_L2_3","TENM2","ADGRL2",0.129553978647595,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes_Reactive","Ex_L2_3","TENM2","ADGRL2",0.110162085336133,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Ex_L5_6","TENM2","ADGRL2",0.170792318499593,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Ex_L5_6","TENM2","ADGRL2",0.154152784622228,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L5_6","TENM2","ADGRL2",0.148290620826116,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","Ex_L5_6","TENM2","ADGRL2",0.120205948944618,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L5_6","TENM2","ADGRL2",0.181560365364589,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L5_6","TENM2","ADGRL2",0.175560417341076,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","Ex_L5_6","TENM2","ADGRL2",0.104527024013236,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L5_6","TENM2","ADGRL2",0.110027340630403,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","Ex_L5_6","TENM2","ADGRL2",0.121485287296941,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes_Reactive","Ex_L5_6","TENM2","ADGRL2",0.103158000536973,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","Ex_L6b","TENM2","ADGRL2",0.196808018605747,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","Ex_L6b","TENM2","ADGRL2",0.178178519601044,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","Ex_L6b","TENM2","ADGRL2",0.171588042579368,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","Ex_L6b","TENM2","ADGRL2",0.139815400332583,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","Ex_L6b","TENM2","ADGRL2",0.208803266423475,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","Ex_L6b","TENM2","ADGRL2",0.202125372000332,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","Ex_L6b","TENM2","ADGRL2",0.121933223254381,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","Ex_L6b","TENM2","ADGRL2",0.12821832380023,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","Ex_L6b","TENM2","ADGRL2",0.141269928383787,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes_Reactive","Ex_L6b","TENM2","ADGRL2",0.120366868951645,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_VIP","TENM2","ADGRL2",0.0305836242283085,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_VIP","TENM2","ADGRL2",0.0271566347691813,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_VIP","TENM2","ADGRL2",0.0259756047659293,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_VIP","In_VIP","TENM2","ADGRL2",0.0204985713418979,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_SST","In_VIP","TENM2","ADGRL2",0.0328621779202853,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_PVALB","In_VIP","TENM2","ADGRL2",0.0315865478108292,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5","In_VIP","TENM2","ADGRL2",0.0175652127212214,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"In_LAMP5_PAX6","In_VIP","TENM2","ADGRL2",0.0185844816217458,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes","In_VIP","TENM2","ADGRL2",0.0207417532436457,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Astrocytes_Reactive","In_VIP","TENM2","ADGRL2",0.0173131347258964,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L2_3","In_SST","TENM2","ADGRL2",0.186517772603156,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L5_6","In_SST","TENM2","ADGRL2",0.168657793411631,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"Ex_L6b","In_SST","TENM2","ADGRL2",0.162349902085352,0,"TENM2_ADGRL2","TENM2 - ADGRL2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
